src,dst
3955982203,3955982202
3955982202,3955982203
3955982202,3955982199
3955982199,3955982202
3955982199,3955982196
3955982196,3955982199
3955982196,3955982198
3955982198,3955982196
3955982198,3955982200
3955982200,3955982198
3955982200,3955982205
3955982205,3955982200
3955982205,3955982106
3955982106,3955982205
3955982106,3955982115
3955982115,3955982106
3955982115,3955982120
3955982120,3955982115
3955982120,3955982123
3955982123,3955982120
3955982123,3955982125
3955982125,3955982123
3955982125,3955982127
3955982127,3955982125
3955982127,3955981332
3955981332,3955982127
3955981332,3955981333
3955981333,3955981332
3955981333,3955981335
3955981335,3955981333
3955981335,3955981336
3955981336,3955981335
3955981336,3955981341
3955981341,3955981336
3955981341,3955981342
3955981342,3955981341
3955981342,3955981345
3955981345,3955981342
3955981345,3955981346
3955981346,3955981345
3955981346,3955982292
3955982292,3955981346
3955982292,3955982294
3955982294,3955982292
3955982294,373929265
373929265,3955982294
3955981340,3955981337
3955981337,3955981340
3955981337,3955981339
3955981339,3955981337
3955982124,3955981330
3955981330,3955982124
3955981330,3955981333
3955981333,3955981330
1070817499,3955982195
3955982195,1070817499
3955982195,3955982197
3955982197,3955982195
3955982197,3955982206
3955982206,3955982197
3955981323,3955981367
3955981367,3955981323
3955981367,3458802708
3458802708,3955981367
3458802708,3955981379
3955981379,3458802708
3955981379,3955982161
3955982161,3955981379
3955982161,7629671142
7629671142,3955982161
7629671142,7629671143
7629671143,7629671142
7629671143,7629671144
7629671144,7629671143
7629671144,7629671145
7629671145,7629671144
7629671145,7629671146
7629671146,7629671145
7629671146,5041906069
5041906069,7629671146
3956017511,4005670967
4005670967,3956017511
4005670967,1093861047
1093861047,4005670967
1093861047,124039635
124039635,1093861047
4944869567,4953125809
4953125809,4944869567
4953125809,5041906059
5041906059,4953125809
5041906059,4953126814
4953126814,5041906059
4953126814,7925231440
7925231440,4953126814
7925231440,3956017513
3956017513,7925231440
1164779233,6540912523
6540912523,1164779233
6540912523,6537052151
6537052151,6540912523
6537052151,1164779235
1164779235,6537052151
1164779235,187061484
187061484,1164779235
187061484,187062989
187062989,187061484
1512537492,5295648201
5295648201,1512537492
5295648201,1512537488
1512537488,5295648201
1512537488,271931746
271931746,1512537488
271931746,1512537485
1512537485,271931746
1512537485,271931744
271931744,1512537485
271931744,1164779251
1164779251,271931744
1164779251,6537962483
6537962483,1164779251
6537962483,1978166013
1978166013,6537962483
1978166013,187061677
187061677,1978166013
1924938784,3974385551
3974385551,1924938784
318185798,318185800
318185800,318185798
318185800,318185802
318185802,318185800
3974386158,5398260395
5398260395,3974386158
5398260395,3974386157
3974386157,5398260395
3974386157,5398260396
5398260396,3974386157
5398260396,3974385554
3974385554,5398260396
1924938761,1924938784
1924938784,1924938761
1924938784,251009751
251009751,1924938784
5505450435,5398260393
5398260393,5505450435
5398260393,5505450434
5505450434,5398260393
5505450434,3974386158
3974386158,5505450434
3974386158,5225254865
5225254865,3974386158
5225254865,7152096798
7152096798,5225254865
7152096798,318185806
318185806,7152096798
318185806,3974385555
3974385555,318185806
3974385555,4794860925
4794860925,3974385555
4794860925,318185808
318185808,4794860925
318185808,1789725628
1789725628,318185808
1789725628,251009750
251009750,1789725628
3955982204,4005671504
4005671504,3955982204
4005671504,4005671501
4005671501,4005671504
4005671501,3955982201
3955982201,4005671501
1171090931,414030047
414030047,1171090931
414030047,4005671531
4005671531,414030047
4005671531,4005671526
4005671526,4005671531
373929745,3955981340
3955981340,373929745
3955981340,4005671519
4005671519,3955981340
4005671519,4005671524
4005671524,4005671519
4005671524,4005671526
4005671526,4005671524
4005671526,373929310
373929310,4005671526
373929310,373929745
373929745,373929310
412214634,412214631
412214631,412214634
412214631,1167190266
1167190266,412214631
1167190266,412214629
412214629,1167190266
412214629,412214628
412214628,412214629
412214628,4953126812
4953126812,412214628
4953126812,412214644
412214644,4953126812
412214644,412214643
412214643,412214644
412214643,6657790441
6657790441,412214643
6657790441,412214642
412214642,6657790441
412214642,6657790440
6657790440,412214642
6657790440,412214641
412214641,6657790440
412214641,5225530588
5225530588,412214641
5225530588,1171090962
1171090962,5225530588
2366913725,4044318895
4044318895,2366913725
4044318895,4044318894
4044318894,4044318895
4044318894,5124619721
5124619721,4044318894
802395318,7041298348
7041298348,802395318
7041298348,7041298347
7041298347,7041298348
7041298347,5094589889
5094589889,7041298347
5094589889,7041298351
7041298351,5094589889
7041298351,298086485
298086485,7041298351
298086485,1593669062
1593669062,298086485
1593669062,5094533437
5094533437,1593669062
5094533437,4066196605
4066196605,5094533437
5094533433,5094533446
5094533446,5094533433
5094533446,2490708139
2490708139,5094533446
2490708139,2490708135
2490708135,2490708139
2490708135,2490708143
2490708143,2490708135
2490708143,2490708145
2490708145,2490708143
2490708145,2490708141
2490708141,2490708145
2490708141,2490708136
2490708136,2490708141
2490708136,2490708132
2490708132,2490708136
2490708132,2490708138
2490708138,2490708132
2490708138,766782819
766782819,2490708138
4066196598,4066196607
4066196607,4066196598
4066196607,4066196605
4066196605,4066196607
4066196605,4066196601
4066196601,4066196605
4066196601,4066194687
4066194687,4066196601
4066194687,4066196594
4066196594,4066194687
4066196594,4066196597
4066196597,4066196594
4066196597,5094533440
5094533440,4066196597
5094533440,7041298353
7041298353,5094533440
7041298353,4066196590
4066196590,7041298353
4066196590,4066196599
4066196599,4066196590
4066196599,4066196596
4066196596,4066196599
4066196596,5094533432
5094533432,4066196596
5094533432,4066194686
4066194686,5094533432
4066194686,4066194688
4066194688,4066194686
4066194688,5094533441
5094533441,4066194688
5094533441,4066196592
4066196592,5094533441
4066196592,4066196598
4066196598,4066196592
1025178757,1025107922
1025107922,1025178757
1025107922,7058854550
7058854550,1025107922
7058854550,904381996
904381996,7058854550
4172297785,6419332349
6419332349,4172297785
6419332349,4172297994
4172297994,6419332349
4172297994,4974024770
4974024770,4172297994
4974024770,4974024771
4974024771,4974024770
4974024771,4974024768
4974024768,4974024771
4974024768,4974024767
4974024767,4974024768
4974024767,4974024764
4974024764,4974024767
4974024764,4974024766
4974024766,4974024764
4974024766,4974024443
4974024443,4974024766
4974024443,4974024442
4974024442,4974024443
4974024442,4974024440
4974024440,4974024442
4974024440,4974024441
4974024441,4974024440
4974024441,4974024438
4974024438,4974024441
4974024438,4974024437
4974024437,4974024438
4974024437,4172297995
4172297995,4974024437
4172297995,4172297996
4172297996,4172297995
4172297996,4172297999
4172297999,4172297996
4172297999,4974024775
4974024775,4172297999
4974024775,4172298006
4172298006,4974024775
4172298006,4172298009
4172298009,4172298006
4172298009,4172298010
4172298010,4172298009
4172298010,4172298011
4172298011,4172298010
4172298011,4172298023
4172298023,4172298011
4172298023,3323732043
3323732043,4172298023
3323732043,3323732042
3323732042,3323732043
3323732042,3323732041
3323732041,3323732042
3323732041,3323732039
3323732039,3323732041
3323732039,4176883409
4176883409,3323732039
4176883409,4975381214
4975381214,4176883409
4975381214,4975381215
4975381215,4975381214
4975381215,4975381828
4975381828,4975381215
4975381828,4975381827
4975381827,4975381828
4975381827,4172298036
4172298036,4975381827
4172298036,4172298040
4172298040,4172298036
4172298040,4172298041
4172298041,4172298040
4172298041,4975381468
4975381468,4172298041
4975381468,4975381204
4975381204,4975381468
4975381204,4975381203
4975381203,4975381204
4975381203,4172298042
4172298042,4975381203
4172298042,4172298079
4172298079,4172298042
4172298079,4975381465
4975381465,4172298079
4975381465,4975381464
4975381464,4975381465
4975381464,4975381461
4975381461,4975381464
4975381461,4975381462
4975381462,4975381461
4975381462,4975381463
4975381463,4975381462
4975381463,4172298080
4172298080,4975381463
4172298080,4975380810
4975380810,4172298080
4975380810,4975380811
4975380811,4975380810
4975380811,4975380805
4975380805,4975380811
4975380805,4975381458
4975381458,4975380805
4975381458,4172298082
4172298082,4975381458
4172298082,4172304250
4172304250,4172298082
4172304250,4172304249
4172304249,4172304250
4172304249,4975381451
4975381451,4172304249
4975381451,4172304247
4172304247,4975381451
4172304247,4975381195
4975381195,4172304247
4975381195,4172304245
4172304245,4975381195
4172304245,4172298093
4172298093,4172304245
4172298093,4172298091
4172298091,4172298093
4172298091,4172298090
4172298090,4172298091
4172298090,4172298089
4172298089,4172298090
4172298089,4975381445
4975381445,4172298089
4975381445,4975381446
4975381446,4975381445
4975381446,4975381193
4975381193,4975381446
4975381193,4975381447
4975381447,4975381193
4975381447,4172298088
4172298088,4975381447
4172298088,4172298087
4172298087,4172298088
4172298087,4172298086
4172298086,4172298087
4172298086,4172298085
4172298085,4172298086
4172298085,4975381449
4975381449,4172298085
4975381449,4172298084
4172298084,4975381449
4172298084,4172298083
4172298083,4172298084
4172298083,4172297772
4172297772,4172298083
4172297772,4172304251
4172304251,4172297772
4172304251,4172298056
4172298056,4172304251
4172298056,4172298053
4172298053,4172298056
4172298053,4172298052
4172298052,4172298053
4172298052,4172298063
4172298063,4172298052
4172298063,4172298064
4172298064,4172298063
4172298064,4172304277
4172304277,4172298064
4172304277,4176883408
4176883408,4172304277
4176883408,7212602890
7212602890,4176883408
7212602890,7212602888
7212602888,7212602890
7212602888,7212602902
7212602902,7212602888
7212602902,7212602889
7212602889,7212602902
7212602889,4172304278
4172304278,7212602889
4172304278,4172298049
4172298049,4172304278
4172298049,7212602904
7212602904,4172298049
7212602904,4172297781
4172297781,7212602904
4172297781,4172297777
4172297777,4172297781
4172297777,4172297776
4172297776,4172297777
4172297776,4172297775
4172297775,4172297776
4172297775,4172297779
4172297779,4172297775
4172297779,4172297993
4172297993,4172297779
4172297993,4172298022
4172298022,4172297993
4172298022,7212602906
7212602906,4172298022
7212602906,7212602930
7212602930,7212602906
7212602930,4172297991
4172297991,7212602930
4172297991,7212602924
7212602924,4172297991
7212602924,7212602908
7212602908,7212602924
7212602908,7212602907
7212602907,7212602908
7212602907,7212602926
7212602926,7212602907
7212602926,7212602927
7212602927,7212602926
7212602927,7212602909
7212602909,7212602927
7212602909,7212602928
7212602928,7212602909
7212602928,4172297788
4172297788,7212602928
4172297788,7212602887
7212602887,4172297788
7212602887,7212602929
7212602929,7212602887
7212602929,4172297785
4172297785,7212602929
2684970782,4969325880
4969325880,2684970782
4969325880,4969325878
4969325878,4969325880
4969325878,4969325879
4969325879,4969325878
4969325879,4969325881
4969325881,4969325879
4969325881,4969325884
4969325884,4969325881
4969325884,4969325882
4969325882,4969325884
4969325882,4969325883
4969325883,4969325882
4969325883,4969325885
4969325885,4969325883
4969325885,4969325699
4969325699,4969325885
4969325699,4969325886
4969325886,4969325699
4969325886,4969325887
4969325887,4969325886
4969325887,4969325700
4969325700,4969325887
4969325700,4969325703
4969325703,4969325700
4969325703,4969325701
4969325701,4969325703
4969325701,4969325702
4969325702,4969325701
4969325702,4969325704
4969325704,4969325702
4969325704,4969326082
4969326082,4969325704
4969326082,4969326078
4969326078,4969326082
4969326078,4969326079
4969326079,4969326078
4969326079,4969326087
4969326087,4969326079
4969326087,4173039656
4173039656,4969326087
4173039656,4173039658
4173039658,4173039656
4173039658,4173155463
4173155463,4173039658
4173155463,4173155466
4173155466,4173155463
4173155466,4173155467
4173155467,4173155466
4173155467,4173155469
4173155469,4173155467
4173155469,4173155471
4173155471,4173155469
4173155471,4173155473
4173155473,4173155471
4173155473,4969326157
4969326157,4173155473
4969326157,4969325903
4969325903,4969326157
4969325903,4969325900
4969325900,4969325903
4969325900,4173155474
4173155474,4969325900
4173155474,4969325907
4969325907,4173155474
4969325907,4173155476
4173155476,4969325907
4173155476,4969326225
4969326225,4173155476
4969326225,4969326226
4969326226,4969326225
4969326226,4173155477
4173155477,4969326226
4173155477,4173155475
4173155475,4173155477
4173155475,4173155472
4173155472,4173155475
4173155472,4173155470
4173155470,4173155472
4173155470,4173155468
4173155468,4173155470
4173155468,4173155465
4173155465,4173155468
4173155465,4173155464
4173155464,4173155465
4173155464,4173039657
4173039657,4173155464
4173039657,4173039647
4173039647,4173039657
4173039647,4173039648
4173039648,4173039647
4173039648,4173039649
4173039649,4173039648
4173039649,4173039650
4173039650,4173039649
4173039650,4173039651
4173039651,4173039650
4173039651,4173039652
4173039652,4173039651
4173039652,4173039653
4173039653,4173039652
4173039653,4173039654
4173039654,4173039653
4173039654,8375333902
8375333902,4173039654
8375333902,4173039655
4173039655,8375333902
4173039655,469983281
469983281,4173039655
469983281,8375333903
8375333903,469983281
8375333903,469983212
469983212,8375333903
469983212,2684970823
2684970823,469983212
2684970823,2684970811
2684970811,2684970823
2684970811,2684970812
2684970812,2684970811
2684970812,2684970801
2684970801,2684970812
2684970801,2684970799
2684970799,2684970801
2684970799,2684970795
2684970795,2684970799
2684970795,2684970797
2684970797,2684970795
2684970797,2684970794
2684970794,2684970797
2684970794,2684970796
2684970796,2684970794
2684970796,2684970792
2684970792,2684970796
2684970792,2684970793
2684970793,2684970792
2684970793,4969326131
4969326131,2684970793
4969326131,4969326130
4969326130,4969326131
4969326130,4969326127
4969326127,4969326130
4969326127,4969326129
4969326129,4969326127
4969326129,4969326125
4969326125,4969326129
4969326125,4969326126
4969326126,4969326125
4969326126,4969326122
4969326122,4969326126
4969326122,4969326123
4969326123,4969326122
4969326123,2684970787
2684970787,4969326123
2684970787,4969326119
4969326119,2684970787
4969326119,4969326118
4969326118,4969326119
4969326118,2684970789
2684970789,4969326118
2684970789,4969326117
4969326117,2684970789
4969326117,4969326116
4969326116,4969326117
4969326116,4969326080
4969326080,4969326116
4969326080,4969326081
4969326081,4969326080
4969326081,2684970783
2684970783,4969326081
2684970783,2684970782
2684970782,2684970783
4176824734,1768003178
1768003178,4176824734
1768003178,4176824701
4176824701,1768003178
4176824701,1178859998
1178859998,4176824701
1178859998,1178859997
1178859997,1178859998
1178859997,3282057101
3282057101,1178859997
3282057101,1164691755
1164691755,3282057101
1164691755,766773184
766773184,1164691755
766773184,5214684913
5214684913,766773184
5214684913,1174707395
1174707395,5214684913
1174707395,1174707441
1174707441,1174707395
1174707441,4176824732
4176824732,1174707441
4176824732,4176824734
4176824734,4176824732
187067657,4088935625
4088935625,187067657
4088935625,4088935626
4088935626,4088935625
3450444067,3101609521
3101609521,3450444067
4213157257,1137855026
1137855026,4213157257
684706794,3450444057
3450444057,684706794
4294801445,4294801450
4294801450,4294801445
4294801450,4294801454
4294801454,4294801450
4294801454,4294801446
4294801446,4294801454
124046781,2557288817
2557288817,124046781
5358653415,124053168
124053168,5358653415
124053168,1977918493
1977918493,124053168
1977918493,5216481688
5216481688,1977918493
2373295010,2492015563
2492015563,2373295010
2492015563,315737911
315737911,2492015563
315737911,262555518
262555518,315737911
4303669924,262555628
262555628,4303669924
2557288820,5358656555
5358656555,2557288820
5358656555,2497854330
2497854330,5358656555
318176136,4303669923
4303669923,318176136
4485866450,1435705226
1435705226,4485866450
1435705226,5241572063
5241572063,1435705226
3101126925,4528403203
4528403203,3101126925
4528403203,312716722
312716722,4528403203
312716722,4528402932
4528402932,312716722
4528402932,4528402933
4528402933,4528402932
4528402945,4528402946
4528402946,4528402945
4528402946,4528402947
4528402947,4528402946
4528402947,4528409217
4528409217,4528402947
4528409217,4528402948
4528402948,4528409217
4528402933,4528402945
4528402945,4528402933
4697428580,5041906056
5041906056,4697428580
5041906056,5041906057
5041906057,5041906056
5041906057,5041906058
5041906058,5041906057
5041906058,2501079739
2501079739,5041906058
2501079739,2501079741
2501079741,2501079739
2501079741,2501079738
2501079738,2501079741
2501079738,2501079744
2501079744,2501079738
2501079744,3961764181
3961764181,2501079744
3961764181,117321015
117321015,3961764181
2501079734,4945553328
4945553328,2501079734
4945553328,4571982194
4571982194,4945553328
4944900245,4953125812
4953125812,4944900245
4953125812,4573776266
4573776266,4953125812
4573776266,1167190125
1167190125,4573776266
1167190125,4944869570
4944869570,1167190125
4944869570,4953126807
4953126807,4944869570
4953126807,5041906072
5041906072,4953126807
5041906072,5041906071
5041906071,5041906072
5041906071,4944869566
4944869566,5041906071
4944869566,4944869568
4944869568,4944869566
4944869568,4571982197
4571982197,4944869568
4697427545,4953126820
4953126820,4697427545
4953126820,373920236
373920236,4953126820
373920236,4953125806
4953125806,373920236
4953125806,4697428580
4697428580,4953125806
5574143433,7115014388
7115014388,5574143433
7115014388,4592244256
4592244256,7115014388
4592244257,5233828253
5233828253,4592244257
5233828253,5233828254
5233828254,5233828253
5233828254,5233828261
5233828261,5233828254
5233828261,5233828256
5233828256,5233828261
5643616761,4592249644
4592249644,5643616761
4592249644,5812400093
5812400093,4592249644
5812400093,5364202733
5364202733,5812400093
4595144325,4595144337
4595144337,4595144325
4595144328,4595144325
4595144325,4595144328
271929152,4595144336
4595144336,271929152
4595144336,6532464836
6532464836,4595144336
6532464836,4595144338
4595144338,6532464836
4595144338,6532464835
6532464835,4595144338
6532464835,5303601059
5303601059,6532464835
5303601059,4595144328
4595144328,5303601059
4953125808,4953125807
4953125807,4953125808
4953125807,4599669796
4599669796,4953125807
4599669796,7925231439
7925231439,4599669796
7925231439,5041906070
5041906070,7925231439
5041906070,5041906069
5041906069,5041906070
4638756674,5436448422
5436448422,4638756674
5436448422,4638756673
4638756673,5436448422
4638756676,5436448427
5436448427,4638756676
5436448427,4638756675
4638756675,5436448427
4638756678,4638756677
4638756677,4638756678
4638757281,5436448432
5436448432,4638757281
5436448432,4638756679
4638756679,5436448432
4761325428,4638756669
4638756669,4761325428
4638756669,4638756670
4638756670,4638756669
4638756670,4638756671
4638756671,4638756670
4638756671,4638756672
4638756672,4638756671
4638756672,4638757282
4638757282,4638756672
4638757282,4638757277
4638757277,4638757282
4638757277,4638756688
4638756688,4638757277
4638756688,4638757281
4638757281,4638756688
4638757281,4638757280
4638757280,4638757281
4638757280,4638756687
4638756687,4638757280
4638756687,4638756686
4638756686,4638756687
4638756686,4638756678
4638756678,4638756686
4638756678,4638756685
4638756685,4638756678
4638756685,4638756684
4638756684,4638756685
4638756684,4638756676
4638756676,4638756684
4638756676,4638756683
4638756683,4638756676
4638756683,4638756682
4638756682,4638756683
4638756682,4638756674
4638756674,4638756682
4638756674,4638756681
4638756681,4638756674
4638756681,4638756680
4638756680,4638756681
4638756680,4638757279
4638757279,4638756680
4638757279,4638757278
4638757278,4638757279
1164691749,4685465491
4685465491,1164691749
3307898284,4972767814
4972767814,3307898284
4972767814,4972767815
4972767815,4972767814
4972767815,4972767816
4972767816,4972767815
4972767816,4972768126
4972768126,4972767816
4972768126,4972768125
4972768125,4972768126
4972768125,4170379832
4170379832,4972768125
4170379832,8375202850
8375202850,4170379832
8375202850,3307898282
3307898282,8375202850
3307898282,8375202848
8375202848,3307898282
8375202848,4972762456
4972762456,8375202848
4972762456,4972762448
4972762448,4972762456
4972762448,4972767813
4972767813,4972762448
4972767813,4972762447
4972762447,4972767813
4972762447,3307898277
3307898277,4972762447
3307898277,469971278
469971278,3307898277
469971278,1398733687
1398733687,469971278
1398733687,469971262
469971262,1398733687
469971262,6201497465
6201497465,469971262
6201497465,4972738619
4972738619,6201497465
4972738619,4972738617
4972738617,4972738619
4972738617,4972762454
4972762454,4972738617
4972762454,4972762451
4972762451,4972762454
4972762451,4972738618
4972738618,4972762451
4972738618,4972768121
4972768121,4972738618
4972768121,4972738620
4972738620,4972768121
4972738620,4972768124
4972768124,4972738620
4972768124,3307898284
3307898284,4972768124
1928074109,5230700680
5230700680,1928074109
5230700680,5230700681
5230700681,5230700680
2541338081,7433874638
7433874638,2541338081
4953126797,4697428581
4697428581,4953126797
1103393322,766772547
766772547,1103393322
4770651939,4770651940
4770651940,4770651939
4770651940,4770651941
4770651941,4770651940
3514695238,3514695237
3514695237,3514695238
3514695237,3514695239
3514695239,3514695237
3514695239,3514695242
3514695242,3514695239
3514695242,3514695240
3514695240,3514695242
3514695240,3514695243
3514695243,3514695240
3514695243,3514695238
3514695238,3514695243
3514695238,5373736137
5373736137,3514695238
315739622,4787008333
4787008333,315739622
315739621,5468190514
5468190514,315739621
5468190514,5468190513
5468190513,5468190514
5468190513,5468190516
5468190516,5468190513
5468190516,4787008333
4787008333,5468190516
4794847239,4794847240
4794847240,4794847239
408767969,4794847241
4794847241,408767969
4794847241,4794847242
4794847242,4794847241
4794847242,4794847243
4794847243,4794847242
4794847243,4794847244
4794847244,4794847243
4794847244,4794847245
4794847245,4794847244
4794847245,4794847246
4794847246,4794847245
4794847246,4794847247
4794847247,4794847246
4794847247,4794847248
4794847248,4794847247
4794847244,4794847249
4794847249,4794847244
4794847249,4794847250
4794847250,4794847249
4795245468,4795245470
4795245470,4795245468
4795245470,5226660072
5226660072,4795245470
5226660072,3974386162
3974386162,5226660072
26363674,5124619735
5124619735,26363674
5124619735,4795257465
4795257465,5124619735
1165547361,4795257466
4795257466,1165547361
5233681486,5233681485
5233681485,5233681486
5233681485,5233681484
5233681484,5233681485
5233681484,4795266091
4795266091,5233681484
4795266091,4795266092
4795266092,4795266091
4795266092,4795266093
4795266093,4795266092
4795266093,4795266094
4795266094,4795266093
4795266094,4795266095
4795266095,4795266094
915249044,1886748754
1886748754,915249044
1886748754,1886748762
1886748762,1886748754
1886748762,1886748770
1886748770,1886748762
1886748770,1886748781
1886748781,1886748770
1886748781,1886748760
1886748760,1886748781
1886748760,9254356876
9254356876,1886748760
9254356876,1886748758
1886748758,9254356876
1886748758,1886748752
1886748752,1886748758
1886748752,4795268862
4795268862,1886748752
4795268862,4795268863
4795268863,4795268862
4795268863,4795268864
4795268864,4795268863
4795268864,4795268865
4795268865,4795268864
4795268865,4795268866
4795268866,4795268865
4795268866,4795268867
4795268867,4795268866
4795268867,4795268868
4795268868,4795268867
4795268868,4795268869
4795268869,4795268868
4528402948,26363707
26363707,4528402948
26363707,1458568455
1458568455,26363707
1458568455,1675756940
1675756940,1458568455
1675756940,1171090962
1171090962,1675756940
1171090962,408769208
408769208,1171090962
1999444827,1164779254
1164779254,1999444827
4893533162,4893533161
4893533161,4893533162
4893533161,5061743503
5061743503,4893533161
187067657,5020822738
5020822738,187067657
5020822738,289032483
289032483,5020822738
187067657,1588250242
1588250242,187067657
289032483,5279692903
5279692903,289032483
5279692903,6945100799
6945100799,5279692903
6945100799,1588250242
1588250242,6945100799
4917095726,4917095725
4917095725,4917095726
4917095725,4917095724
4917095724,4917095725
4917095724,4917095723
4917095723,4917095724
4917095723,4917095722
4917095722,4917095723
4917095722,4917095020
4917095020,4917095722
4917095020,4917095721
4917095721,4917095020
4917095721,4917095019
4917095019,4917095721
4917095019,4917095018
4917095018,4917095019
4917095018,4917095017
4917095017,4917095018
4917095017,4917095016
4917095016,4917095017
4917095016,4917095739
4917095739,4917095016
4917095747,1869042457
1869042457,4917095747
1869042457,4917095724
4917095724,1869042457
4917095724,4917095727
4917095727,4917095724
4917095744,4917095737
4917095737,4917095744
4917095737,4917095736
4917095736,4917095737
4917095736,1869042479
1869042479,4917095736
1869042479,4917095726
4917095726,1869042479
4917095726,4917095735
4917095735,4917095726
4917095735,4917095734
4917095734,4917095735
4917095734,4917095733
4917095733,4917095734
4917095733,4917095727
4917095727,4917095733
4917095727,4917095732
4917095732,4917095727
4917095732,4917095731
4917095731,4917095732
4917095731,4917095730
4917095730,4917095731
4917095730,4917095729
4917095729,4917095730
4917095729,3454040792
3454040792,4917095729
3454040792,4917095721
4917095721,3454040792
4917095721,4917095728
4917095728,4917095721
4917095751,4917095749
4917095749,4917095751
4917095749,4917095728
4917095728,4917095749
4917095728,4917095748
4917095748,4917095728
4917095748,4917095750
4917095750,4917095748
4917095750,4917095747
4917095747,4917095750
4917095747,4917095746
4917095746,4917095747
4917095746,4917095745
4917095745,4917095746
4917095745,4917095744
4917095744,4917095745
4917095744,4917095743
4917095743,4917095744
4917095743,4917095752
4917095752,4917095743
4917095752,4917095742
4917095742,4917095752
4917095742,4917095741
4917095741,4917095742
4917095741,4917095740
4917095740,4917095741
4917095740,4917095739
4917095739,4917095740
4917095739,4917095738
4917095738,4917095739
4917095738,4917095751
4917095751,4917095738
131918894,4917095771
4917095771,131918894
4917095771,4917095770
4917095770,4917095771
4917095770,389784625
389784625,4917095770
144293090,5364545433
5364545433,144293090
5364545433,315738044
315738044,5364545433
315738044,1756316518
1756316518,315738044
1756316518,144293088
144293088,1756316518
144293088,7887053524
7887053524,144293088
7887053524,9569919435
9569919435,7887053524
9569919435,312708353
312708353,9569919435
1601336407,17407582
17407582,1601336407
17407582,3034588457
3034588457,17407582
3034588457,1069250429
1069250429,3034588457
1069250429,6505967453
6505967453,1069250429
4571982194,4945553329
4945553329,4571982194
4945553329,4571982195
4571982195,4945553329
4571982195,4571982196
4571982196,4571982195
4571982196,4944869572
4944869572,4571982196
4944869572,4571982197
4571982197,4944869572
4953125818,3779659119
3779659119,4953125818
3779659119,3779659118
3779659118,3779659119
3779659118,4944900245
4944900245,3779659118
4953126798,4953126797
4953126797,4953126798
4697428580,4953126798
4953126798,4697428580
1675756975,117339280
117339280,1675756975
117321015,7039427860
7039427860,117321015
2501079734,4697428580
4697428580,2501079734
4953125811,1167190226
1167190226,4953125811
4953125816,4953125815
4953125815,4953125816
4953125815,4953125814
4953125814,4953125815
4953125814,4953125813
4953125813,4953125814
3779659124,3779659123
3779659123,3779659124
3779659123,3789574541
3789574541,3779659123
3789574541,3779659122
3779659122,3789574541
3779659122,3779659121
3779659121,3779659122
3779659121,3779659120
3779659120,3779659121
3779659120,4953125816
4953125816,3779659120
4953125816,4953125817
4953125817,4953125816
4953125817,4953125818
4953125818,4953125817
408769208,2818569788
2818569788,408769208
4972738601,4972738599
4972738599,4972738601
4972738599,4972767913
4972767913,4972738599
4972767913,4972767916
4972767916,4972767913
4972767916,4972767917
4972767917,4972767916
4972767917,4972738597
4972738597,4972767917
4972738597,4972738601
4972738601,4972738597
310384186,312711523
312711523,310384186
312711523,7126734983
7126734983,312711523
7126734983,1492536187
1492536187,7126734983
1492536187,312711522
312711522,1492536187
1388233289,1388233269
1388233269,1388233289
1388233269,1388233252
1388233252,1388233269
798843188,2529534554
2529534554,798843188
2529534554,2529534550
2529534550,2529534554
2529516355,2507633550
2507633550,2529516355
2507633550,2542460490
2542460490,2507633550
2542460490,2542460491
2542460491,2542460490
2542460491,1388233252
1388233252,2542460491
2187472433,4995181279
4995181279,2187472433
4995181279,4995181278
4995181278,4995181279
4995181278,5233956818
5233956818,4995181278
5233956818,5233956817
5233956817,5233956818
5233956817,4995181277
4995181277,5233956817
4995181277,4995181276
4995181276,4995181277
4995181276,4995181275
4995181275,4995181276
4995181275,4995181274
4995181274,4995181275
4995181274,4995181273
4995181273,4995181274
4995181273,4995181272
4995181272,4995181273
4995181272,4995181271
4995181271,4995181272
4995181271,4995181270
4995181270,4995181271
4995181270,2187472469
2187472469,4995181270
3340512435,1071493222
1071493222,3340512435
1071493222,4995181280
4995181280,1071493222
4995181280,2529521797
2529521797,4995181280
2529521797,2529521710
2529521710,2529521797
2529521710,2529521716
2529521716,2529521710
2529521716,3778750394
3778750394,2529521716
3778750394,3778750391
3778750391,3778750394
3778750391,2529521838
2529521838,3778750391
2529521838,3778750390
3778750390,2529521838
3778750390,2529521832
2529521832,3778750390
2529521832,2529521696
2529521696,2529521832
2529521696,3778750385
3778750385,2529521696
3778750385,2529521753
2529521753,3778750385
2529521753,3778750383
3778750383,2529521753
3778750383,3778750381
3778750381,3778750383
3778750381,3778750380
3778750380,3778750381
3778750380,2529521727
2529521727,3778750380
2529521727,2529521719
2529521719,2529521727
2529521719,5233957930
5233957930,2529521719
4995181282,4995181281
4995181281,4995181282
4995181281,3250033514
3250033514,4995181281
3250033514,1568140359
1568140359,3250033514
1109632156,4995181286
4995181286,1109632156
4995181286,2529521749
2529521749,4995181286
2529521749,2529521737
2529521737,2529521749
2529521737,2529521847
2529521847,2529521737
2529521847,2529521807
2529521807,2529521847
2529521807,2529521700
2529521700,2529521807
2529521700,2529521745
2529521745,2529521700
2529521745,2529521707
2529521707,2529521745
2529521707,2529521713
2529521713,2529521707
2529521713,2529521702
2529521702,2529521713
